,term_begin_date,course_title,percentage_pass,total_count
12707,2020-08-24,Legal Issues for Health Care Providers,100.0,16
12708,2020-08-24,Legends and Heroes of Ancient Rome,90.0,20
12709,2020-08-24,Legislation,100.0,15
12710,2020-08-24,Legislative Policy Seminar,100.0,14
12711,2020-08-24,Letterpress I,100.0,4
12712,2020-08-24,Letterpress III: The Handprinted Book,75.0,4
12713,2020-08-24,Liability in Sport and Recreation,91.86046511627907,86
12714,2020-08-24,Liberty and the Pursuit of Happiness,95.45454545454545,110
12715,2020-08-24,Life Contingencies II,92.5925925925926,27
12716,2020-08-24,Life Design,90.0709219858156,141
12717,2020-08-24,Life Drawing I,100.0,24
12718,2020-08-24,Life and Health Insurance,100.0,29
12719,2020-08-24,Lighting Design I,100.0,7
12720,2020-08-24,Likelihood Theory and Extensions,100.0,8
12721,2020-08-24,Linear Models,100.0,6
12722,2020-08-24,Linear Systems I,100.0,29
12723,2020-08-24,Linear Systems II,89.65517241379311,29
12724,2020-08-24,Linguistics Lab I,100.0,1
12725,2020-08-24,Lit Review Methods: Dental Public Health,100.0,6
12726,2020-08-24,Literary Editing,100.0,19
12727,2020-08-24,Literature & Culture of 20th/21st Cent,100.0,18
12728,2020-08-24,Literature & Culture of Romantic Period,100.0,20
12729,2020-08-24,Literature and Culture of the Americas,100.0,20
12730,2020-08-24,Literature and Social Justice,100.0,23
12731,2020-08-24,Literature and the Book,94.11764705882352,17
12732,2020-08-24,Living Religions of the East,96.15384615384616,26
12733,2020-08-24,Logic in Computer Science,94.28571428571428,35
12734,2020-08-24,Logic of Arithmetic,82.14285714285714,28
12735,2020-08-24,"Loss, Death, and Bereavement",97.36842105263158,38
12736,2020-08-24,"Love, Sex, and Money",91.66666666666666,24
12737,2020-08-24,Lower Level Bassoon,100.0,3
12738,2020-08-24,Lower Level Cello,100.0,4
12739,2020-08-24,Lower Level Clarinet,100.0,6
12740,2020-08-24,Lower Level Euphonium,100.0,2
12741,2020-08-24,Lower Level Flute,100.0,6
12742,2020-08-24,Lower Level Horn,100.0,6
12743,2020-08-24,Lower Level Jazz Guitar,100.0,5
12744,2020-08-24,Lower Level Oboe,100.0,4
12745,2020-08-24,Lower Level Organ,100.0,5
12746,2020-08-24,Lower Level Percussion,100.0,7
12747,2020-08-24,Lower Level Piano,100.0,17
12748,2020-08-24,Lower Level Saxophone,100.0,7
12749,2020-08-24,Lower Level String Bass,100.0,4
12750,2020-08-24,Lower Level Trombone,87.5,8
12751,2020-08-24,Lower Level Trumpet,100.0,13
12752,2020-08-24,Lower Level Tuba,100.0,2
12753,2020-08-24,Lower Level Viola,100.0,5
12754,2020-08-24,Lower Level Violin,100.0,11
12755,2020-08-24,Lower Level Voice,100.0,37
12756,2020-08-24,M.A. Recital,0.0,1
12757,2020-08-24,M.A. Thesis,100.0,1
12758,2020-08-24,M.F.A. Written Thesis,100.0,1
12759,2020-08-24,M.H.A. Internship,100.0,27
12760,2020-08-24,MA Seminar English Education,100.0,9
12761,2020-08-24,MFA Thesis,100.0,2
12762,2020-08-24,MFA Thesis Hours,100.0,7
12763,2020-08-24,MRI Acquisition and Principles I,100.0,8
12764,2020-08-24,MRI Clinical Internship II,100.0,6
12765,2020-08-24,MRI Procedures I,100.0,6
12766,2020-08-24,MSTP Clinical Connections,0.0,4
12767,2020-08-24,Machine Learning,93.18181818181817,44
12768,2020-08-24,Magazine Reporting and Writing,100.0,18
12769,2020-08-24,Magic in the Ancient World,91.93548387096774,62
12770,2020-08-24,Major Ballet I,100.0,20
12771,2020-08-24,Major Ballet II,100.0,31
12772,2020-08-24,Major Ballet III,100.0,23
12773,2020-08-24,Major Bassoon,100.0,3
12774,2020-08-24,Major Cello,100.0,4
12775,2020-08-24,Major Clarinet,100.0,2
12776,2020-08-24,Major Contemporary Dance IV,100.0,6
12777,2020-08-24,Major Flute,100.0,5
12778,2020-08-24,Major Horn,100.0,1
12779,2020-08-24,Major Modern Dance I,96.55172413793103,29
12780,2020-08-24,Major Modern Dance II,100.0,28
12781,2020-08-24,Major Modern Dance III,100.0,18
12782,2020-08-24,Major Oboe,100.0,3
12783,2020-08-24,Major Organ,100.0,3
12784,2020-08-24,Major Percussion,100.0,3
12785,2020-08-24,Major Piano,100.0,22
12786,2020-08-24,Major Saxophone,100.0,10
12787,2020-08-24,Major String Bass,100.0,2
12788,2020-08-24,Major Trombone,100.0,3
12789,2020-08-24,Major Trumpet,100.0,3
12790,2020-08-24,Major Tuba,100.0,1
12791,2020-08-24,Major Viola,100.0,5
12792,2020-08-24,Major Violin,100.0,6
12793,2020-08-24,Major Voice,100.0,6
12794,2020-08-24,Majors Intermediate Ballet,90.0,10
12795,2020-08-24,Makeup Design for the Stage,100.0,8
12796,2020-08-24,Making It: Modern Sport and U.S. Society,100.0,27
12797,2020-08-24,Making a Vocational-Educational Choice,96.1038961038961,77
12798,2020-08-24,"Malcolm X, King, and Human Rights",90.9090909090909,11
12799,2020-08-24,Management in Organizations,99.04306220095694,209
12800,2020-08-24,Management of Prosthetics and Orthotics,100.0,46
12801,2020-08-24,Managerial Accounting,96.38009049773756,221
12802,2020-08-24,Managerial Economics,100.0,83
12803,2020-08-24,Managerial Epidemiology,100.0,26
12804,2020-08-24,Managerial Finance,100.0,142
12805,2020-08-24,Managerial Operations in Sport and Rec,96.80851063829788,94
12806,2020-08-24,Managing Care in Organizational Envrnmnt,100.0,2
12807,2020-08-24,Managing Employee Performance,100.0,45
12808,2020-08-24,Managing and Preventing Conflict,100.0,63
12809,2020-08-24,Managing the Growth Business,97.75784753363229,223
12810,2020-08-24,Manifestations Oral & Paraoral Disease,100.0,1
12811,2020-08-24,Manufacturing Processes,100.0,45
12812,2020-08-24,Map Making for Beginners,100.0,4
12813,2020-08-24,Marketing Analytics,100.0,36
12814,2020-08-24,Marketing Capstone,100.0,68
12815,2020-08-24,Marketing Communication and Promotions,97.14285714285714,35
12816,2020-08-24,Marketing Consulting Project,100.0,10
12817,2020-08-24,Marketing Institute Field Studies,100.0,20
12818,2020-08-24,Marketing Management,99.25925925925925,135
12819,2020-08-24,Marketing Metrics,100.0,36
12820,2020-08-24,Marketing Research,100.0,124
12821,2020-08-24,Marketing and Sustainability,100.0,33
12822,2020-08-24,Master's Thesis,100.0,5
12823,2020-08-24,Masterpieces: Art in Cultural Contexts,100.0,37
12824,2020-08-24,Mat Pilates,100.0,30
12825,2020-08-24,Materials Science,94.05940594059405,101
12826,2020-08-24,Mathematical Biology I,100.0,8
12827,2020-08-24,Mathematical Methods in Engineering,100.0,19
12828,2020-08-24,Mathematical Methods of Physics I,100.0,12
12829,2020-08-24,Mathematical Statistics I,100.0,46
12830,2020-08-24,Mathematics for Business,95.34883720930233,86
12831,2020-08-24,Mathematics for the Biological Sciences,99.23954372623575,526
12832,2020-08-24,Mathematics of Finance I,100.0,2
12833,2020-08-24,Matters of Life and Death,90.32258064516128,124
12834,2020-08-24,Maxillofacial Prosthodontics Rotation,100.0,1
12835,2020-08-24,Maximizing Team Performance,100.0,41
12836,2020-08-24,Measurement in Health Research,100.0,8
12837,2020-08-24,Mech of Health and Disease Keystone,0.0,86
12838,2020-08-24,Mechanical Engineering Design Project,100.0,63
12839,2020-08-24,Mechanical Engineering Sophomore Seminar,0.0,4
12840,2020-08-24,Mechanical Systems Design,95.04950495049505,101
12841,2020-08-24,Mechanics of Deformable Bodies,97.01492537313433,67
12842,2020-08-24,Mechanisms of Aging,100.0,21
12843,2020-08-24,Mechanisms of Cellular Organization,100.0,17
12844,2020-08-24,Mechanisms of Health and Disease I,0.0,103
12845,2020-08-24,Mechanisms of Health and Disease IV,0.0,70
12846,2020-08-24,Mechanisms of Organic Reactions,100.0,9
12847,2020-08-24,Media Ethics and Diversity,96.61016949152543,59
12848,2020-08-24,Media History and Culture,94.9438202247191,178
12849,2020-08-24,Media Studies & Production in Sec School,100.0,20
12850,2020-08-24,Media Uses and Effects,95.78947368421052,190
12851,2020-08-24,Media and Democracy,100.0,47
12852,2020-08-24,Media and Global Cultures,95.45454545454545,22
12853,2020-08-24,Media and Society,90.76086956521739,184
12854,2020-08-24,"Media, Advertising, and Society",100.0,50
12855,2020-08-24,Medical Anthropology,95.65217391304348,23
12856,2020-08-24,Medical Audiology,100.0,6
12857,2020-08-24,Medical Device Design Studio,100.0,16
12858,2020-08-24,Medical Genetics for the Senior Student,0.0,2
12859,2020-08-24,Medical Gross Human Anatomy,2.8846153846153846,104
12860,2020-08-24,Medical Imaging Physics,100.0,14
12861,2020-08-24,Medical Intensive Care Unit,0.0,6
12862,2020-08-24,Medical Physics I,100.0,9
12863,2020-08-24,Medical Scientist Training Program Topics,0.0,7
12864,2020-08-24,Medical Sociology,96.0,75
12865,2020-08-24,Medical Spanish in Contemporary Society,100.0,35
12866,2020-08-24,Medical and Technical Terminology,94.26751592356688,157
12867,2020-08-24,Medicinal & Natural Prod Chem Research,100.0,4
12868,2020-08-24,Medieval Celtic Literature,95.65217391304348,23
12869,2020-08-24,Medieval Civilization I,100.0,24
12870,2020-08-24,Medieval Religion and Culture,89.39393939393939,66
12871,2020-08-24,Mental Disorders in Advanced Practice,100.0,31
12872,2020-08-24,Mentored Research,100.0,10
12873,2020-08-24,Merchandise Management,100.0,10
12874,2020-08-24,Metabolic Exercise Testing/Prescription,100.0,62
12875,2020-08-24,Metadata Theories and Applications,83.33333333333334,6
12876,2020-08-24,Meth & Mater Music for Classroom Tchr,98.4126984126984,63
12877,2020-08-24,Methods Elem Art and Field Experiences,100.0,8
12878,2020-08-24,Methods in Exposure Science,100.0,9
12879,2020-08-24,Methods of Teaching Piano,100.0,4
12880,2020-08-24,Methods: ESL and Bilingual Education,100.0,15
12881,2020-08-24,Methods: Elementary School Mathematics,100.0,46
12882,2020-08-24,Methods: High School Mathematics,100.0,11
12883,2020-08-24,"Methods: PE, Health & Wellness",98.7012987012987,77
12884,2020-08-24,Methods: Secondary Social Studies,100.0,11
12885,2020-08-24,Mfg Processes Simulations and Automation,97.72727272727273,44
12886,2020-08-24,Microbial Genetics,90.0,20
12887,2020-08-24,Microcounseling,94.73684210526315,38
12888,2020-08-24,"Middle School Curric, Methods & Pract",100.0,3
12889,2020-08-24,Mineralogy,95.0,20
12890,2020-08-24,Modeling Dynamic Systems,100.0,16
12891,2020-08-24,Modern British Drama,95.0,20
12892,2020-08-24,Modern Chinese Writers,100.0,7
12893,2020-08-24,Modern Engr Materials for Mech Design,95.23809523809523,21
12894,2020-08-24,Modern Italian Fiction,100.0,8
12895,2020-08-24,Modern Korean History,86.95652173913044,23
12896,2020-08-24,Modern Mexico,100.0,21
12897,2020-08-24,Modes of Film and Video Production,93.10344827586206,58
12898,2020-08-24,Molecular Genetics,95.45454545454545,44
12899,2020-08-24,Molecular Medicine Research,0.0,1
12900,2020-08-24,Molecular and Cellular Biology of Cancer,100.0,12
12901,2020-08-24,"Money, Banking, and Financial Markets",98.46153846153847,65
12902,2020-08-24,Monoprint,100.0,12
12903,2020-08-24,Motivation and Attitudes (Ph.D.),100.0,7
12904,2020-08-24,Motivational Interviewing,100.0,10
12905,2020-08-24,Motor Control Seminar,100.0,2
12906,2020-08-24,Movement Education,100.0,1
12907,2020-08-24,Movement Technique,90.9090909090909,11
12908,2020-08-24,Movement for Injury Prevention,0.0,1
12909,2020-08-24,Movement: Special Topics,97.22222222222221,36
12910,2020-08-24,"Movements, Protest, Resistance",96.42857142857143,28
12911,2020-08-24,Multiculturalism in Helping Professions,100.0,38
12912,2020-08-24,Multidisciplinary Breast Elective,0.0,2
12913,2020-08-24,Multilingual Educ & Applied Linguistics,100.0,31
12914,2020-08-24,Musculoskeletal Biomechanics,95.23809523809523,21
12915,2020-08-24,Musculoskeletal Exercise Test & Prescrip,97.91666666666666,48
12916,2020-08-24,Musculoskeletal Therapeutics II,100.0,44
12917,2020-08-24,Museum Literacy and Historical Memory,100.0,15
12918,2020-08-24,Museum Origins,96.96969696969697,33
12919,2020-08-24,Museums in a Digital World,100.0,27
12920,2020-08-24,Music Foundations in Therapy I,100.0,8
12921,2020-08-24,Music Therapy Practicum,100.0,22
12922,2020-08-24,Music Therapy with Adults,100.0,20
12923,2020-08-24,Music and Social Change,93.86973180076629,261
12924,2020-08-24,Music of Latin America and the Caribbean,91.17647058823529,34
12925,2020-08-24,Musical Theatre History,100.0,23
12926,2020-08-24,Musical Theatre: Special Topics,100.0,11
12927,2020-08-24,Musicianship and Theory I,84.28571428571429,70
12928,2020-08-24,Musicianship and Theory III,97.72727272727273,44
12929,2020-08-24,NMT Clinical Internship I,100.0,8
12930,2020-08-24,NMT Clinical Internship IV,100.0,8
12931,2020-08-24,National Moot Court Tutorial,100.0,6
12932,2020-08-24,National Security & Commissioning Prep I,100.0,8
12933,2020-08-24,Native American Art,95.55555555555556,45
12934,2020-08-24,Native American Literature,100.0,22
12935,2020-08-24,Natural Disasters,95.67099567099568,231
12936,2020-08-24,Need a New Drug?,90.0,20
12937,2020-08-24,Neonatology (NICU),0.0,2
12938,2020-08-24,Nephrology,0.0,2
12939,2020-08-24,Neurobiology,94.04761904761905,84
12940,2020-08-24,Neurobiology of Disease,100.0,18
12941,2020-08-24,Neuroethics,96.55172413793103,29
12942,2020-08-24,Neurogenetics Laboratory,100.0,8
12943,2020-08-24,Neurogenic Disorders of Language,100.0,24
12944,2020-08-24,Neuroscience of Learning and Memory,95.0,20
12945,2020-08-24,Neurosurgery On Campus,0.0,1
12946,2020-08-24,New Materialisms,100.0,15
12947,2020-08-24,Nonlinear Dynamics with Numerical Methds,94.44444444444444,18
12948,2020-08-24,Nonprofit Communication,100.0,19
12949,2020-08-24,Nonprofit Organiz Effectiveness II,100.0,36
12950,2020-08-24,Nonprofit Organizational Effectiveness I,95.0,140
12951,2020-08-24,Nonprofit Orgs: Structr Governnc Stratgy,100.0,31
12952,2020-08-24,North American Archaeology,95.23809523809523,21
12953,2020-08-24,Novel Writing,92.0,25
12954,2020-08-24,Number and Operations,100.0,89
12955,2020-08-24,Numercl Analysis Nonlin Equa Approx Thry,100.0,9
12956,2020-08-24,Numerical-Statistical Method Bioengineer,100.0,14
12957,2020-08-24,Nursing Care of Childbearing Families,100.0,72
12958,2020-08-24,Nursing Care of Children and Families,100.0,72
12959,2020-08-24,Nursing Pharmacological Interventions I,100.0,80
12960,2020-08-24,Nursing Pharmacological Interventions II,100.0,71
12961,2020-08-24,Nutrition Assessment,100.0,11
12962,2020-08-24,Nutrition Intervention Clin Trials Rsrch,100.0,12
12963,2020-08-24,Nutrition Intervention in Research Lab,100.0,11
12964,2020-08-24,Nutrition and Health,92.26190476190477,336
12965,2020-08-24,Nutrition in Public Health,98.07692307692307,52
12966,2020-08-24,OB & Gyn Sonography I Lab,100.0,9
12967,2020-08-24,OB/Gyn Night Float,0.0,1
12968,2020-08-24,Obesity: Causes/Conseq/Prevent/Treatment,95.38461538461539,65
12969,2020-08-24,Object-Oriented Software Development,88.13559322033898,59
12970,2020-08-24,Obstetrical & Gynecological Sonography I,100.0,9
12971,2020-08-24,Occupational Ergonomics: Principles,100.0,14
12972,2020-08-24,Occupational Health,100.0,19
12973,2020-08-24,Old English Language and Literature,100.0,14
12974,2020-08-24,Open Channel Flow and Sediment Transport,100.0,3
12975,2020-08-24,Opera Workshop,100.0,6
12976,2020-08-24,Operating Systems,94.0,50
12977,2020-08-24,Operations Management,99.38837920489296,654
12978,2020-08-24,Operations Research,100.0,38
12979,2020-08-24,Operations and Supply Chain,97.67441860465115,86
12980,2020-08-24,Operative Dentistry Advanced Clinic,100.0,9
12981,2020-08-24,Operative Dentistry Seminar,100.0,9
12982,2020-08-24,Ophthalmology On Campus,0.0,2
12983,2020-08-24,Optimization and Simulation Modeling,97.5,80
12984,2020-08-24,Oral Expression in French I,100.0,21
12985,2020-08-24,Oral Expression in French II,100.0,9
12986,2020-08-24,Oral Hlth Care for Ppl with Spec Hlth,100.0,10
12987,2020-08-24,Oral Pathology I,100.0,80
12988,2020-08-24,Oral Pathology for Graduate Students,100.0,26
12989,2020-08-24,Orchestra,100.0,59
12990,2020-08-24,Orchestral Conducting Lab,100.0,7
12991,2020-08-24,Organ Literature Survey,100.0,5
12992,2020-08-24,Organic Chemistry I,99.26289926289927,407
12993,2020-08-24,Organic Chemistry I for Majors,91.52542372881356,59
12994,2020-08-24,Organic Chemistry II,98.02631578947368,152
12995,2020-08-24,Organic Chemistry Laboratory,99.25373134328358,134
12996,2020-08-24,Organizational Communication,95.83333333333334,48
12997,2020-08-24,Organizational Leadership,100.0,33
12998,2020-08-24,Organometallic Chemistry,100.0,10
12999,2020-08-24,Orientation to Elementary Education,98.87640449438202,89
13000,2020-08-24,Orientation to Music Therapy,90.47619047619048,21
13001,2020-08-24,Origins of Human Infectious Disease,96.875,64
13002,2020-08-24,Ortho Theory: Diagnosis & Treatment Plan,100.0,5
13003,2020-08-24,Orthodontic Journal Club,100.0,5
13004,2020-08-24,Orthodontic Practicum,100.0,20
13005,2020-08-24,Orthodontic Seminar,100.0,10
13006,2020-08-24,Orthopedic Pathology & Clinical Exam I,100.0,6
13007,2020-08-24,Orthopedics Off Campus,0.0,3
